source,target
799663,852354
90559,852354
799663,852354
852354,90559
471676,852354
799663,852354
852354,2529276
852354,799663
852354,799663
799663,852354
799663,852354
852354,799663
852354,3149462
852354,4629829
852354,3149462
2324778,852354
852354,3149462
852354,1348351
852354,2322150
852354,818690
852354,2529276
799663,852354
852354,5319103
852354,1348351
852354,363741
852354,5319103
852354,799663
852354,799663
852354,799663
852354,799663
852354,799663
852354,799663
1550993,852354
2529276,852354
852354,799663
852354,799663
852354,2324778
799663,852354
799663,852354
1294720,852354
852354,799663
799663,852354
799663,852354
799663,852354
799663,852354
852354,799663
1294720,852354
799663,852354
2295883,852354
2972211,852354
799663,852354
799663,852354
799663,852354
799663,852354
852354,1294720
1294720,852354
852354,1377018
852354,90559
799663,852354
5333296,852354
2077822,852354
4689307,852354
799663,852354
852354,2322150
799663,852354
799663,852354
852354,799663
799663,852354
2077822,852354
3553220,852354
1655562,852354
852354,4461539
799663,852354
852354,799663
1172886,852354
852354,799663
2357848,852354
1713374,852354
1595054,852354
1988752,852354
2077822,852354
2972211,852354
1520161,852354
1713374,852354
4061685,852354
4689307,852354
1321489,852354
1097928,852354
1361301,852354
1595729,852354
799663,852354
799663,852354
799663,852354
852354,799663
1713374,852354
298534,852354
1341668,852354
1407899,852354
852354,1294720
852354,799663
799663,852354
852354,1294720
2529276,852354
852354,90559
852354,1713374
852354,799663
799663,852354
799663,852354
799663,852354
1361301,852354
799663,852354
688493,852354
1595054,852354
2529276,852354
852354,2972211
799663,852354
852354,2972211
2288409,852354
799663,852354
2790447,852354
852354,852341
852354,2324778
1550993,852354
2288409,852354
1348351,852354
799663,852354
1097928,852354
799663,852354
2324778,852354
2365113,852354
852341,852354
2973979,852354
1550993,852354
2365113,852354
2324778,852354
799663,852354
2973979,852354
852354,2324778
852354,799663
852354,799663
852354,799663
852354,1172886
90559,852354
2972211,852354
799663,852354
852354,90559
852354,2322150
852354,2972211
852354,2972211
852354,342687
852354,799663
799663,852354
852354,799663
799663,852354
799663,852354
90559,852354
1713374,852354
1361301,852354
799663,852354
2322150,852354
688493,852354
90559,852354
799663,852354
1361301,852354
2529276,852354
1595729,852354
1655562,852354
852354,90559
852354,1530426
799663,852354
1321489,852354
799663,852354
1097928,852354
688493,852354
799663,852354
852354,799663
799663,852354
852354,2322150
852354,2529276
2529276,852354
1361301,852354
2308546,852354
2529276,852354
799663,852354
1595054,852354
852354,799663
3149462,852354
1846623,852354
799663,852354
852354,3046380
3149462,852354
799663,852354
852354,799663
799663,852354
799663,852354
852354,799663
799663,852354
799663,852354
852354,2972211
799663,852354
852354,799663
2529276,852354
852354,2473822
852354,2903863
852354,2473822
852354,799663
799663,852354
1097928,852354
852354,1097928
2529276,852354
852354,1988752
799663,852354
852354,2308546
799663,852354
799663,852354
799663,852354
799663,852354
799663,852354
852354,2308546
871562,852354
1627304,852354
1630743,852354
1377018,852354
852354,799663
1612175,852354
852354,1321489
799663,852354
799663,852354
799663,852354
799663,852354
799663,852354
852354,799663
852354,2324778
852354,2324778
852354,799663
852341,852354
852354,799663
852354,852341
852354,799663
852354,852341
852354,799663
1361301,852354
1361301,852354
1988752,852354
1361301,852354
852354,852341
90559,852354
852354,799663
1713374,852354
1068858,852354
1655562,852354
1595729,852354
1588377,852354
852354,799663
799663,852354
852354,2308546
852354,799663
1097928,852354
852354,799663
852354,799663
852354,2529276
852354,2308546
852354,799663
799663,852354
2228014,852354
852354,1846623
799663,852354
852354,799663
799663,852354
852354,799663
1135300,852354
799663,852354
799663,852354
799663,852354
1253140,852354
209574,852354
799663,852354
1377018,852354
852354,799663
852354,1361301
852354,799663
852354,799663
852354,799663
1713374,852354
1097928,852354
852354,799663
852354,799663
852354,1097928
799663,852354
799663,852354
852354,90559
852354,799663
799663,852354
799663,852354
298534,852354
852354,1237910
852354,1237910
852354,852341
852354,799663
852354,799663
799663,852354
852354,799663
852354,1097928
852354,852341
852354,799663
852354,1097928
852354,799663
1097928,852354
852354,1097928
852341,852354
799663,852354
852354,132553
1097928,852354
852354,1321489
852354,799663
1388851,852354
799663,852354
1302549,852354
799663,852354
153136,852354
852354,1041714
852354,1135300
852354,1135300
852354,90559
852354,1321489
852354,799663
799663,852354
852354,1294720
852354,799663
852354,198036
852354,799663
852354,799663
852354,1253140
799663,852354
852354,799663
852354,799663
852354,799663
852354,852341
1097928,852354
852354,799663
799663,852354
852354,799663
799663,852354
799663,852354
852354,799663
852354,852341
852354,799663
852354,166185
852354,209574
153136,852354
852354,799663
153136,852354
852354,799663
852354,799663
852354,799663
799663,852354
799663,852354
852354,799663
852354,799663
852354,799663
852354,799663
852354,799663
852354,799663
852354,799663
799663,852354
852354,799663
5492005,854638
854638,484556
854638,484556
854638,484556
854638,484556
484556,854638
854638,484556
484556,854638
4835222,85681
4835222,85681
4835222,85681
347252,85681
4835222,85681
4835222,85681
4835222,85681
127343,85681
211972,85681
127343,85681
134920,85681
4835222,85681
346885,85681
346885,85681
221579,85681
314612,85681
4835222,85681
3038700,85681
4835222,85681
220518,85681
211972,85681
4835222,85681
4835222,85681
4835222,85681
3830242,85681
1759738,85681
127343,85681
211972,85681
344213,85681
127343,85681
211972,85681
366141,85681
257272,85681
5430599,85681
90798,85681
347252,85681
180836,85681
347252,85681
5353781,85681
858188,85681
1324171,85681
314811,85681
441455,85681
873882,85681
2225588,85681
366141,85681
100356,85681
3654562,85681
204918,85681
867587,85681
127272,85681
347252,85681
180836,85681
347252,85681
127343,85681
211972,85681
74746,85681
127343,85681
366141,85681
127343,85681
224734,85681
347252,85681
3038700,85681
1085510,85681
221579,85681
130324,85681
127343,85681
3629325,85681
3038700,85681
234367,85681
346885,85681
176034,85681
344213,85681
90798,85681
74746,85681
3223533,85681
798980,85681
798980,85681
798980,85681
798980,85681
2669541,85681
536309,85681
1512386,85681
867587,85681
439191,85681
439191,85681
867587,85681
1512386,85681
951664,85681
2669517,85681
2044409,85681
1324171,85681
344213,85681
2225588,85681
731924,85681
631899,85681
221579,85681
234367,85681
631894,85681
220252,85681
90798,85681
375219,85681
390726,85681
403766,85681
577738,85681
204263,85681
314612,85681
142373,85681
390726,85681
1021002,85681
1022769,85681
90798,85681
1790902,85681
90798,85681
1790901,85681
390726,85681
1790901,85681
221579,85681
390726,85681
130324,85681
375219,85681
130324,85681
300667,85681
130324,85681
130324,85681
180836,85681
347252,85681
130324,85681
346885,85681
347252,85681
90798,85681
300667,85681
314612,85681
74746,85681
127343,85681
366141,85681
134920,85681
366141,85681
347252,85681
300667,85681
346885,85681
375219,85681
375219,85681
346885,85681
241968,85681
177767,85681
375219,85681
90798,85681
90798,85681
90798,85681
90798,85681
74746,85681
74746,85681
74746,85681
85681,90795
85681,90795
90798,85681
346885,85681
160250,85681
90793,85681
346632,85681
345147,85681
178311,85681
142220,85681
90798,85681
74746,85681
220518,85681
204263,85681
130324,85681
167449,85681
167449,85681
90798,85681
178311,85681
90795,85681
167449,85681
167449,85681
178311,85681
130324,85681
130324,85681
130324,85681
167449,85681
100356,85681
261302,85681
220518,85681
130324,85681
221579,85681
90798,85681
153136,85681
221579,85681
163656,85681
163656,85681
90798,85681
142220,85681
234367,85681
234367,85681
163656,85681
90798,85681
90795,85681
178311,85681
178311,85681
178311,85681
160250,85681
178311,85681
90795,85681
220518,85681
218855,85681
220252,85681
153136,85681
220252,85681
167449,85681
153136,85681
153136,85681
220518,85681
153136,85681
218855,85681
153136,85681
153136,85681
202341,85681
130324,85681
90793,85681
178311,85681
90798,85681
142220,85681
90798,85681
90793,85681
167449,85681
90798,85681
90796,85681
100356,85681
74746,85681
90795,85681
90798,85681
90798,85681
90791,85681
100356,85681
863936,6123022
959288,863936
863936,316539
863936,729419
332851,863936
863936,2059081
863936,8127546
863936,8149421
863936,1981515
863936,8149421
863936,8127546
863936,316539
729419,863936
863936,316539
863936,1981515
1226254,863936
316539,863936
863936,316539
863936,655376
863936,1981515
863936,316539
863936,316539
863936,5875601
655376,863936
863936,5875601
1981515,863936
863936,5875601
5875601,863936
655376,863936
863936,633102
863936,1476861
863936,121607
863936,121607
863936,729419
863936,1981515
760314,863936
863936,6528121
5875601,863936
1289385,863936
863936,316539
1620959,863936
863936,316539
1910115,863936
5875601,863936
5875601,863936
1910115,863936
5875601,863936
316539,863936
863936,316539
316539,863936
863936,316539
5875601,863936
863936,316539
316539,863936
863936,1981515
863936,1981515
863936,2059081
1119520,863936
1627304,863936
884666,863936
1559044,863936
863936,1365801
863936,316539
863936,729419
316539,863936
729419,863936
1365801,863936
604145,863936
863936,316539
988918,863936
863936,1365801
863936,835312
863936,316539
863936,316539
655376,863936
863936,729419
863936,729419
316539,863936
418332,863936
863936,1176225
863936,1365801
863936,3999696
1356066,863936
863936,1365801
863936,655376
863936,587364
558721,863936
587364,863936
558721,863936
316539,863936
863936,2675291
863936,1365801
863936,729419
863936,729419
863936,316539
604145,863936
1307562,863936
1625346,863936
1356066,863936
1356066,863936
316539,863936
729419,863936
863936,604145
863936,484556
863936,558721
2850926,863936
863936,316539
863936,729419
3623344,863936
863936,3601009
863936,1506860
863936,729419
1365801,863936
316539,863936
2100269,863936
863936,484556
863936,316539
863936,1365801
863936,1365801
863936,1307562
863936,1356066
316539,863936
729419,863936
863936,655376
863936,1476086
587364,863936
604145,863936
863936,3290944
3118883,863936
863936,1365801
729419,863936
863936,558721
863936,997246
863936,633102
863936,120824
316539,863936
863936,3601009
600323,863936
863936,120824
863936,558721
863936,120824
2810523,863936
2675291,863936
1182270,863936
863936,1356066
2412078,863936
316539,863936
1365801,863936
1479924,863936
604145,863936
1910115,863936
2446050,863936
1528900,863936
1574946,863936
1466290,863936
729419,863936
604145,863936
604145,863936
863936,1119156
863936,332851
863936,655376
655376,863936
655376,863936
332851,863936
863936,936337
863936,529604
558721,863936
558721,863936
1365801,863936
1365801,863936
863936,1356066
863936,1356066
863936,1356066
863936,399027
863936,729419
863936,604145
863936,558721
863936,558721
316539,863936
863936,316539
863936,604145
863936,792163
776432,863936
316539,863936
558721,863936
863936,399027
153136,863936
55044,867649
469759,867649
867649,524931
867649,591531
867649,884329
867649,555566
1435748,867649
1435748,867649
1258146,867649
700611,867649
2121663,867649
867649,1393479
867649,725778
867649,2386225
867649,2121663
867649,1147037
867649,2796056
2329410,867649
725778,867649
867649,131189
867649,612571
867649,725778
867649,700611
725778,867649
867649,1130360
1817306,867649
867649,468867
726130,867649
867649,1561268
506608,867649
506608,867649
867649,780242
867649,1262818
1817306,867649
867649,424309
867649,1183612
867649,1561268
867649,424309
867649,424309
780242,867649
867649,552406
867649,1561268
451332,867649
867649,726130
424309,867649
867649,424309
424309,867649
867649,565288
867649,1167161
867649,451332
867649,530051
780242,867649
424309,867649
867649,726130
867649,530051
867649,555566
424309,867649
867649,424309
405904,867649
867649,1331510
565288,867649
867649,424309
867649,326304
555566,867649
555566,867649
867649,506608
867649,1052384
867649,1044885
867649,555566
780242,867649
867649,530051
780242,867649
468867,867649
1025382,869320
869320,981053
1025382,869320
869320,981203
869320,1025382
869320,870587
981053,869320
981053,869320
869320,1025382
869320,981203
869320,981203
869320,1082695
869320,1025382
869320,1082695
869320,1025382
981053,869320
869320,1082695
869320,1179528
869320,870587
869320,870587
869320,1025382
2908887,869320
869320,1491008
869320,2908887
2908887,869320
1188668,869320
1058480,869320
869320,870587
869320,981053
869320,1359584
869320,870587
869320,6711610
869320,1174437
869320,1134201
869320,1049046
869320,1085335
869320,1026660
869320,870587
869320,6711610
2721385,869320
6414465,869320
869320,981053
869320,981053
869320,870587
869320,1179528
2932940,869320
869320,1031927
869320,1537164
1188668,869320
869320,1141832
2901917,869320
869320,5503291
869320,1179528
869320,1174437
869320,1359584
869320,1179528
869320,981053
869320,870587
869320,870587
869320,1049046
869320,1134201
869320,1085335
869320,870587
869320,870587
869320,870587
869320,981053
869320,870587
869320,981053
869320,1179528
869320,870587
869320,870587
869320,981053
869320,1179528
869320,1725915
869320,1082695
869320,981053
6404759,869320
869320,1179528
869320,1082695
869320,1134201
869320,1174437
981053,869320
869320,1082695
869320,1359584
870587,869320
870587,869320
869320,870587
869320,1085335
869320,1049046
869320,1179528
869320,1179528
869320,1179528
869320,1082695
869320,1179528
869320,1082695
869320,1179528
869320,6711610
869320,981053
981053,869320
869320,870587
869320,981053
6705588,869320
6705588,869320
869320,6705588
1180236,869320
2427133,869320
981053,869320
869320,1174437
869320,1359584
869320,1179528
869320,870587
869320,1049046
869320,1134201
869320,1085335
869320,870587
981053,869320
869320,1082695
869320,870587
1179528,869320
869320,870587
869320,981053
869320,981053
869320,1174437
869320,1179528
1537164,869320
869320,4878261
869320,950637
869320,981053
869320,870587
869320,870587
869320,1145314
973576,869320
869320,2913284
869320,427538
869320,1144764
869320,1266191
869320,659049
869320,1134201
869320,870587
869320,1537164
869320,1359584
869320,870587
869320,1085335
869320,1049046
1134201,869320
869320,1134201
1725915,869320
869320,3047736
869320,1319300
869320,1179528
869320,1174437
869320,1359584
869320,1049046
981053,869320
869320,870587
869320,1134201
869320,1085335
869320,1537164
869320,1537164
1504424,869320
869320,1369881
981053,869320
869320,2901917
869320,2901917
869320,1134201
869320,1134201
869320,1085335
869320,1134201
1179528,869320
1058480,869320
869320,893457
1058480,869320
869320,1359584
869320,1174437
869320,870587
869320,1049046
869320,1134201
869320,1085335
869320,3047736
1179528,869320
869320,3047736
870587,869320
869320,1026660
869320,1025382
869320,981203
869320,1082695
869320,1025382
869320,981203
869320,1082695
869320,1510406
1280723,869320
869320,1082695
1026660,869320
869320,1026660
870587,869320
981053,869320
869320,1359584
981203,869320
981053,869320
869320,870587
869320,1049046
869320,1174437
869320,1134201
869320,1085335
869320,1058480
869320,1025382
1270876,869320
981203,869320
869320,1026660
869320,1026660
869320,1026660
869320,1134201
869320,981203
869320,1359584
869320,1049046
869320,1174437
869320,870587
869320,1085335
1725915,869320
869320,1179528
869320,1510406
869320,1058480
1270876,869320
869320,1272987
869320,1082695
869320,1082695
869320,1025382
1179528,869320
869320,1658413
869320,1026660
869320,1082695
869320,870587
3047736,869320
869320,1026660
869320,1026660
869320,1359584
869320,1134201
869320,1174437
869320,1049046
869320,870587
869320,1085335
869320,981203
869320,1125994
869320,1026660
869320,1082695
981203,869320
981203,869320
869320,981203
869320,1026660
869320,1725915
869320,1180236
869320,1471976
869320,1134201
870286,869320
869320,1134201
870587,869320
870286,869320
870286,869320
1134201,869320
2690992,869320
869320,1359584
869320,870587
869320,1085335
869320,1174437
869320,1049046
981203,869320
981053,869320
2908887,869320
981203,869320
869320,1025382
869320,981053
869320,1174437
869320,870587
869320,1134201
869320,1085335
869320,870587
869320,1049046
869320,1359584
869320,1026660
869320,1082695
981203,869320
869320,1134201
869320,870587
869320,1359584
869320,1174437
869320,1085335
869320,1049046
869320,1025382
869320,1082695
869320,1082695
869320,981203
869320,1025382
1025382,869320
1025382,869320
869320,1026660
1025382,869320
1026660,869320
869320,1026660
869320,1026660
869320,1026660
869320,1026660
869320,1026660
869320,1025382
869320,1359584
869320,1134201
869320,1174437
869320,1049046
869320,870587
869320,1085335
869320,870587
869320,1058480
869320,981203
981203,869320
1025382,869320
869320,981203
869320,1134201
869320,1725915
1369881,869320
1031927,869320
869320,870587
869320,1359584
869320,1174437
869320,1085335
981203,869320
869320,1025382
1026660,869320
869320,1026660
869320,1026660
869320,870587
869320,1174437
869320,1058480
1058480,869320
869320,981203
869320,1025382
869320,893457
981053,869320
1134201,869320
869320,1180236
1085335,869320
870286,869320
869320,1025382
869320,1179528
1359584,869320
981203,869320
981053,869320
869320,1025382
869320,1025382
210750,869320
893457,869320
869320,1025382
869320,1179528
869320,1058480
893457,869320
869320,1359584
869320,1174437
869320,1134201
869320,870587
869320,1085335
869320,870286
869320,981203
869320,1174437
869320,1025382
981203,869320
869320,1085335
869320,1359584
869320,870587
869320,870286
869320,1134201
869320,1134201
869320,1134201
869320,1085335
869320,1174437
1174437,869320
869320,870587
869320,1134201
869320,1134201
869320,870286
1085335,869320
1062664,869320
870286,869320
869320,870587
869320,870587
869320,870286
869320,1134201
869320,1085335
869320,1025382
981203,869320
1085335,869320
870587,869320
870286,869320
1112934,869320
1026660,869320
870587,869320
870286,869320
153136,869320
870286,869320
153136,869320
870587,869320
642473,869424
869424,632604
1421998,869424
869424,1079814
869424,1282962
632604,869424
869424,632604
869424,647799
1992914,869424
968050,869424
981042,869424
981042,869424
869424,647799
2452199,869424
1992914,869424
869424,1665537
869424,1665537
869424,2452199
820228,869424
647799,869424
869424,3601503
1511850,869424
869424,647799
869424,3601503
981042,869424
869424,647799
647799,869424
1992914,869424
981042,869424
869424,3601503
2452199,869424
869424,647799
647799,869424
981042,869424
1514092,869424
981042,869424
647799,869424
869424,1321563
869424,1321563
2452199,869424
981042,869424
1512104,869424
647799,869424
869424,647799
869424,3601503
869424,642473
869424,2452199
647799,869424
1013382,869424
869424,3601503
869424,1013382
1992914,869424
869424,642473
869424,1992914
970617,869424
869424,647799
869424,1561575
642473,869424
869424,981042
2452199,869424
647799,869424
869424,981042
869424,647799
869424,647799
869424,642473
1992914,869424
642473,869424
1030202,869424
632604,869424
820228,869424
1421998,869424
1017205,869424
869424,442934
867071,869424
869424,2718087
642473,869424
2452199,869424
1514092,869424
642473,869424
647799,869424
1359615,869424
1359615,869424
869424,1030202
721959,869424
869424,642473
869424,1321563
647799,869424
869424,647799
647799,869424
869424,647799
647799,869424
1321563,869424
869424,1919842
869424,1496306
869424,888939
869424,1024689
869424,559749
869424,783606
869424,708790
642473,869424
869424,728057
1030202,869424
869424,273217
869424,1017205
869424,1279210
642473,869424
642473,869424
642473,869424
869424,616111
869424,616111
869424,616111
1030202,869424
616111,869424
869424,616111
869424,616111
616111,869424
869424,616111
1582531,871330
871330,340803
680506,871330
871330,731754
2933543,871330
486698,871330
731754,871330
1153081,871330
858133,871330
702396,871330
1451327,871330
992022,871330
871330,617668
486698,871330
588198,871330
871330,702396
726125,871330
871330,588198
871330,486698
871330,726125
726125,871330
871330,1153081
702396,871330
871330,1153081
871330,1707361
418332,871330
731754,871330
726125,871330
1154195,871330
588198,871330
1153081,871330
929751,871330
680506,871330
677330,871330
1226254,871330
871330,1154195
871330,1154195
728037,871330
731754,871330
1017619,871330
773633,871330
819756,871330
871330,2120988
871330,1017619
1017619,871330
728037,871330
1153081,871330
2827047,871330
2827047,871330
588198,871330
1813571,871330
871330,588198
871330,600323
871330,600323
871330,1154195
680506,871330
1154195,871330
680506,871330
871330,588198
819756,871330
680506,871330
871330,731754
871330,588198
871330,819756
871330,486698
1154195,871330
871330,391925
871330,1028743
871330,588198
574945,871330
871330,459366
871562,1620924
1143869,871562
1620924,871562
871562,1620924
716396,871562
1620924,871562
871562,1695775
599640,871562
1143869,871562
871562,941327
629209,871562
871562,1620924
871562,599640
871562,716396
871562,1143869
871562,1695775
871562,1695775
1143869,871562
871562,1695775
871562,1143869
871562,1695775
871562,1143869
1143869,871562
599640,871562
871562,1620924
871562,1620924
871562,1620924
716396,871562
1143869,871562
1695775,871562
1695775,871562
871562,1605951
871562,599640
1143869,871562
1143869,871562
871562,1143869
871562,1143869
1695775,871562
871562,1718830
599640,871562
871562,1718830
871562,2418653
599640,871562
599640,871562
599640,871562
871562,2139193
871562,2418653
871562,2164013
871562,2139193
871562,3815975
2139193,871562
2164013,871562
1143869,871562
1570662,871562
716396,871562
871562,2418653
871562,3815975
1695775,871562
871562,2139193
871562,1620924
871562,3815975
3939819,871562
1630743,871562
2139193,871562
1695775,871562
1143869,871562
1515410,871562
871562,2418653
871562,2139193
2139193,871562
2139193,871562
871562,2418653
1143869,871562
871562,1620924
871562,1494655
1052946,871562
871562,2139193
871562,1605951
871562,217908
2956038,871562
871562,2418653
1810382,871562
1695775,871562
1143869,871562
871562,2139193
871562,2418653
871562,2418653
871562,2139193
871562,1605951
871562,3365792
871562,1143869
871562,2139193
871562,2418653
871562,2418653
871562,2139193
871562,2139193
871562,2956038
1695775,871562
3939819,871562
871562,1653764
1695775,871562
871562,716396
2824488,871562
871562,941327
1428956,871562
871562,2446050
941327,871562
2956038,871562
1695775,871562
1428956,871562
1143869,871562
871562,1630743
871562,941327
871562,2139193
871562,2418653
871562,2418653
871562,2139193
871562,1653764
871562,1143869
871562,1143869
871562,1695775
871562,2418653
871562,2139193
1143869,871562
2139193,871562
629209,871562
871562,2418653
871562,2139193
871562,1143869
871562,2418653
871562,599640
871562,2139193
1143869,871562
871562,1620924
1143869,871562
871562,1143869
871562,2139193
871562,2418653
2418653,871562
871562,2418653
871562,2139193
871562,1694106
871562,852354
871562,2418653
871562,2139193
871562,2139193
871562,2418653
871562,969752
871562,2418653
871562,2418653
871562,2139193
871562,1605951
871562,2139193
871562,2139193
629209,871562
871562,1143869
871562,1143869
871562,1605951
871562,1755967
871562,337845
871562,337845
871562,1755967
871562,599640
629209,871562
629209,871562
629209,871562
871562,768586
599640,871562
599640,871562
871562,716396
599640,871562
817205,871562
599640,871562
624483,871562
599640,871562
599640,871562
599640,871562
871562,599640
611427,871679
871679,2236803
871679,1677207
1444968,871679
871679,1288643
871679,616111
1288643,871679
871679,2236803
871679,720033
871679,694146
871679,2236803
871679,1288643
871679,1288643
871679,1444968
1288643,871679
871679,1546449
871679,3702296
871679,2077776
871679,720033
1288643,871679
1572847,871679
1572847,871679
1572847,871679
1288643,871679
871679,1288643
871679,1572847
1572847,871679
871679,1288643
694146,871679
871679,1444968
871679,2680441
923252,871679
871679,2021801
871679,694146
547464,871679
1175757,871679
1288643,871679
1175757,871679
1572847,871679
137393,871679
479554,871679
1141893,871679
2846424,871679
325750,871679
871679,1141865
915236,871679
325750,871679
2733262,871679
1288643,871679
871679,687371
871679,3422314
871679,694146
1572847,871679
694146,871679
871679,694146
871679,1546449
1572847,871679
1355518,871679
694146,871679
871679,1572847
871679,1288643
871679,1175757
871679,1288643
871679,694146
1288643,871679
871679,694146
694146,871679
694146,871679
2407846,871679
871679,1288643
871679,1288643
871679,1175757
1175757,871679
871679,694146
871679,1546449
2407846,871679
2407846,871679
720033,871679
871679,720033
871679,687371
871679,687371
871679,1546449
871679,694146
871679,694146
871679,694146
871679,1546449
871679,1546449
871679,3766255
720033,871679
871679,720033
720033,871679
871679,3766255
694146,871679
720033,871679
871679,720033
720033,871679
871679,687371
871679,694146
871679,694146
720033,871679
720033,871679
694146,871679
720033,871679
694146,871679
871679,1288643
694146,871679
871679,1546449
694146,871679
871679,2681264
3247549,871679
3246643,871679
871679,226461
3531126,871679
1179528,871679
871679,694146
694146,871679
871679,694146
871679,720033
871679,720033
871679,720033
694146,871679
871679,1546449
871679,687371
871679,694146
3746973,871679
871679,694146
2386006,871679
871679,687371
720033,871679
871679,720033
871679,720033
687371,871679
694146,871679
694146,871679
871679,1288643
871679,1546449
871679,1288643
1546449,871679
1288643,871679
714660,871679
871679,701398
694146,871679
871679,647584
694146,871679
1208028,871679
871679,694146
1355518,871679
871679,3531126
871679,1719654
871679,687371
1288643,871679
3246643,871679
694146,871679
720033,871679
1719654,871679
694146,871679
1288643,871679
871679,2900481
871679,694146
871679,720033
1288643,871679
871679,1288643
516313,871679
694146,871679
694146,871679
538499,871679
1056177,871679
2681264,871679
871679,694146
871679,454713
2900481,871679
871679,1656786
871679,2900481
1599502,871679
1237392,871679
871679,1546449
871679,1558832
871679,1355518
871679,1288643
694146,871679
871679,1546449
694146,871679
694146,871679
694146,871679
694146,871679
694146,871679
694146,871679
694146,871679
871679,1145314
871679,815645
871679,694146
694146,871679
871679,694146
871679,694146
871679,694146
871679,1355518
871679,687371
871679,1110971
871679,687508
871679,694146
694146,871679
871679,760553
694146,871679
694146,871679
626770,871679
694146,871679
687371,871679
694146,871679
694146,871679
1141731,880000
1141731,880000
1141731,880000
880000,2641033
1141731,880000
1141731,880000
1141731,880000
1141731,880000
1141731,880000
880000,527895
880000,3933284
880000,527895
880000,707877
880000,3756513
880000,708782
606141,880000
979285,880000
606141,880000
606141,880000
527895,880000
329015,880000
527895,880000
880000,606141
527895,880000
880000,1355518
1170559,880000
1552897,880000
606141,880000
880000,476542
880000,476542
606141,880000
535280,880000
606141,880000
1355518,880000
606141,880000
606141,880000
606141,880000
606141,880000
606141,880000
606141,880000
1355518,880000
880000,606141
606141,880000
883797,1254544
883797,3369970
924074,883797
883797,1158408
883797,1466290
883797,203911
883797,2854601
883797,1158408
1009949,883797
1158408,883797
883797,1158408
883797,1466290
883797,687656
883797,687656
883797,2991743
883797,2307861
2307861,883797
883797,677330
1158408,883797
883797,2991743
883797,1349475
883797,2991743
883797,4395162
883797,1158408
400641,883797
883797,1546184
883797,1360510
904001,883797
883797,1158408
883797,728321
883797,621053
883797,203911
883797,2570954
883797,728321
883797,2077776
883797,2077776
883797,2077776
883797,2077776
883797,2570954
883797,728321
728321,883797
3118883,883797
883797,611336
3118883,883797
883797,1158408
883797,1354068
883797,1158408
883797,1519385
883797,1608017
883797,1466290
883797,793812
883797,2115113
883797,1158408
1158408,883797
1833542,883797
883797,274465
1158408,883797
1158408,883797
1158408,883797
728321,883797
728321,883797
883797,728321
883797,400641
883797,1436153
1349475,883797
1009949,883797
883797,904001
1158408,883797
1158408,883797
883797,1158408
470946,883797
883797,470946
883797,470946
1158408,883797
1254544,883797
883797,728321
768890,883797
1955786,883797
883797,1632910
1158408,883797
883797,1158408
883797,728321
883797,203911
883797,1158408
883797,793812
883797,1077660
793812,883797
1158408,883797
883797,594600
728321,883797
1158408,883797
276872,883797
883797,904001
793812,883797
871504,883797
1776067,885771
1776067,885771
1776067,885771
2091255,885771
121009,885771
121009,885771
121009,885771
1392641,885771
1392641,885771
1392641,885771
121009,885771
121009,885771
121009,885771
2293906,885771
3944578,885771
1193805,885771
593375,885771
944171,885771
1479134,885771
1479134,885771
2091255,885771
423011,885771
531937,885771
531937,885771
885771,867071
885771,429657
885771,429657
885771,429657
5961171,893699
7161703,893699
8576583,893699
2768840,893699
817022,893699
893699,3147269
893699,817022
893699,322698
893699,4433630
893699,3080004
893699,817022
817022,893699
3147269,893699
893699,3080004
893699,3147269
893699,5239441
893699,817022
3147269,893699
893699,817022
893699,817022
893699,689738
893699,689738
893699,689731
893699,3076886
893699,689738
893699,689738
893699,689731
322698,893699
893699,689731
893699,322698
893699,322698
893699,322698
893699,689731
1838625,893699
322698,893699
893699,689738
893699,3076886
322698,893699
1838625,893699
893699,2514729
1838625,893699
893699,689738
893699,1166730
322698,893699
893699,689738
893699,3147269
893699,689731
893699,358623
893699,358623
893699,358623
893699,689731
3076886,893699
893699,1838625
893699,817022
893699,689731
897316,399894
897316,399894
897316,206428
897316,365272
897316,365272
1492753,897316
897316,1492753
897316,894797
897316,245184
897316,1364654
2386176,897316
897316,2386176
2795334,897316
206428,897316
2316642,897316
245184,897316
515244,897316
601403,897316
5008565,897316
4843825,897316
3519312,897316
7315550,897316
211418,897316
230606,897316
3519312,897316
206428,897316
587382,897316
245184,897316
2316642,897316
897316,1492753
1492753,897316
897316,245184
897316,1549232
206428,897316
897316,245184
897316,2386176
897316,2386176
897316,894797
365272,897316
897316,2386176
897316,2386176
2386176,897316
2386176,897316
897316,2530356
2386176,897316
897316,677012
897316,365272
897316,399894
897316,5485085
897316,1501546
1501546,897316
623133,897316
365272,897316
897316,5485085
1364654,897316
1492753,897316
897316,269351
897316,365272
897316,399894
2386176,897316
897316,1492753
897316,1364654
1364654,897316
897316,206428
623133,897316
365272,897316
897316,2386176
2386176,897316
2386176,897316
623133,897316
894797,897316
5412648,897316
2386176,897316
897316,3621542
897316,677012
897316,1494241
749094,897316
1364654,897316
1492753,897316
897316,1364654
897316,5412648
897316,1492753
897316,987495
897316,1492753
1364654,897316
1492753,897316
206428,897316
897316,5412648
897316,968350
897316,5412648
623133,897316
897316,5412648
897316,5412648
897316,1549232
897316,5412648
897316,894797
